new_user_id,total_gmv,orders,gmv_pct,cum_pct,rank
UID_01427,38466.12,1,0.0005872584518646455,0.07811032927610581,120
UID_13166,38342.64,2,0.0005853732949099996,0.07869570257101581,121
UID_11519,38284.36,1,0.0005844835399106736,0.07928018611092648,122
UID_14034,38282.7,1,0.0005844581968547559,0.07986464430778123,123
UID_01853,38278.32,1,0.0005843913278276961,0.08044903563560893,124
UID_13293,38132.6,1,0.0005821666349913581,0.08103120227060029,125
UID_00661,38108.72,1,0.0005818020613917716,0.08161300433199206,126
UID_05592,37987.44,1,0.0005799504916196672,0.08219295482361173,127
UID_05721,37970.84,1,0.0005796970610604904,0.08277265188467223,128
UID_04813,37923.65,1,0.000578976615994976,0.0833516285006672,129
UID_06737,37758.59,2,0.000576456661290296,0.08392808516195749,130
UID_12804,37705.64,1,0.0005756482788741275,0.08450373344083162,131
UID_02480,37592.2,1,0.0005739164016070798,0.0850776498424387,132
UID_11512,37554.35,1,0.0005733385493983549,0.08565098839183705,133
UID_01048,37520.15,1,0.0005728164213788466,0.0862238048132159,134
UID_12290,37440.32,1,0.0005715976646596258,0.08679540247787552,135
UID_11079,37430.0,1,0.000571440110239704,0.08736684258811522,136
UID_14481,37386.0,1,0.0005707683665888745,0.08793761095470409,137
UID_13318,37358.0,1,0.0005703408933565284,0.08850795184806062,138
UID_06670,37287.15,1,0.0005692592334096815,0.0890772110814703,139
UID_02815,37152.52,1,0.0005672038505071548,0.08964441493197746,140
UID_02962,37115.92,1,0.000566645081924874,0.09021106001390233,141
UID_07531,37113.28,1,0.0005666047773058242,0.09077766479120816,142
UID_02967,37105.28,1,0.0005664826420965825,0.09134414743330474,143
UID_13500,37071.1,1,0.0005659608194150972,0.09191010825271984,144
UID_14675,37059.04,1,0.0005657767005871654,0.092475884953307,145
UID_11592,36548.45,1,0.000557981573526324,0.09303386652683332,146
UID_12807,36472.85,1,0.0005568273957989897,0.0935906939226323,147
UID_05575,36375.08,1,0.0005553347508730444,0.09414602867350536,148
UID_00030,36279.4,1,0.0005538740137705134,0.09469990268727586,149
UID_04223,36249.85,1,0.0005534228768413768,0.09525332556411724,150
UID_02212,36249.52,1,0.0005534178387639955,0.09580674340288123,151
UID_05068,36230.28,1,0.0005531241035857692,0.096359867506467,152
UID_00951,36078.2,1,0.000550802313258084,0.09691066981972508,153
UID_06472,36075.05,1,0.0005507542225194452,0.09746142404224453,154
UID_06492,35791.6,1,0.0005464268193869994,0.09800785086163154,155
UID_13981,35791.4,1,0.0005464237660067684,0.0985542746276383,156
UID_14535,35788.8,1,0.0005463840720637648,0.09910065869970207,157
UID_03391,35652.44,1,0.0005443022774222397,0.0996449609771243,158
UID_08750,35644.4,1,0.0005441795315369517,0.10018914050866125,159
UID_13036,35572.48,1,0.0005430815360058687,0.10073222204466711,160
UID_12366,35470.95,1,0.0005415314875315796,0.1012737535321987,161
UID_10148,35192.32,1,0.000537277670862702,0.1018110312030614,162
UID_01926,35113.7,1,0.000536077387093879,0.10234710859015528,163
UID_13592,35090.44,1,0.0005357222789730087,0.10288283086912829,164
UID_09758,35066.76,1,0.0005353607587536532,0.10341819162788195,165
UID_04350,35057.84,1,0.0005352245779953487,0.1039534162058773,166
UID_09845,35026.72,1,0.0005347494720313984,0.1044881656779087,167
UID_12140,35010.76,1,0.0005345058122889613,0.10502267149019766,168
UID_00363,34990.56,1,0.0005341974208856258,0.10555686891108329,169
UID_09390,34960.0,1,0.0005337308643863224,0.10609059977546961,170
UID_11677,34849.05,1,0.0005320370017031514,0.10662263677717276,171
UID_10128,34831.24,1,0.000531765098193577,0.10715440187536635,172
UID_13999,34794.45,1,0.0005312034289000765,0.10768560530426642,173
UID_13365,34761.88,1,0.0005307061859294512,0.10821631149019587,174
UID_04942,34634.08,1,0.0005287550759618147,0.10874506656615768,175
UID_11700,34583.9,1,0.000527988982861846,0.10927305554901952,176
UID_08945,34345.7,1,0.0005243524070066738,0.10979740795602619,177
UID_12239,34193.4,1,0.0005220272579607346,0.11031943521398692,178
UID_00010,34050.4,1,0.0005198440910955388,0.11083927930508246,179
UID_01831,34048.55,1,0.0005198158473284016,0.11135909515241085,180
UID_04102,33992.3,1,0.0005189570841384207,0.11187805223654927,181
UID_12270,33874.5,1,0.0005171586431823364,0.1123952108797316,182
UID_11659,33791.6,1,0.000515893017076569,0.11291110389680817,183
UID_06588,33763.76,1,0.0005154679865484079,0.11342657188335657,184
UID_11189,33763.55,1,0.0005154647804991653,0.11394203666385573,185
UID_06594,33647.45,1,0.0005136922932750447,0.11445572895713077,186
UID_11841,33605.7,1,0.0005130549001518145,0.11496878385728258,187
UID_04841,33438.65,1,0.0005105045643138358,0.11547928842159642,188
UID_09533,33383.95,2,0.0005096694648206455,0.11598895788641707,189
UID_05639,33236.24,1,0.0005074143908510088,0.11649637227726807,190
UID_03658,33219.700000000004,2,0.0005071618763059015,0.11700353415357397,191
UID_10941,33179.35,1,0.0005065458568442885,0.11751008001041825,192
UID_06384,33153.7,1,0.0005061542608296572,0.11801623427124791,193
UID_02056,33126.92,1,0.0005057454132167207,0.11852197968446464,194
UID_03923,33071.7,1,0.0005049023749349296,0.11902688205939957,195
UID_10238,33061.4,1,0.0005047451258530309,0.1195316271852526,196
UID_08335,33054.65,1,0.0005046420742702332,0.12003626925952283,197
UID_13984,33045.2,1,0.0005044978020543164,0.12054076706157715,198
UID_06666,33016.56,1,0.0005040605580052311,0.12104482761958238,199
UID_12556,32970.6,1,0.0005033588912281374,0.12154818651081052,200
UID_02519,32949.08,1,0.0005030303475152772,0.1220512168583258,201
UID_05863,32877.76,1,0.0005019415121248872,0.1225531583704507,202
UID_10446,32854.96,1,0.0005015934267785483,0.12305475179722924,203
UID_07815,32707.8,1,0.0004993467496045469,0.12355409854683379,204
UID_10253,32638.75,1,0.0004982925700797793,0.12405239111691356,205
UID_08379,32492.1,1,0.000496053679025367,0.12454844479593893,206
UID_05538,32483.2,1,0.0004959178036050855,0.12504436259954402,207
UID_08919,32471.4,1,0.000495737654171454,0.12554010025371548,208
UID_08424,32464.36,1,0.0004956301751873213,0.12603573042890281,209
UID_09736,32436.32,1,0.000495202091278929,0.12653093252018174,210
UID_04486,32435.4,1,0.0004951880457298662,0.12702612056591162,211
UID_05092,32431.95,1,0.0004951353749208808,0.1275212559408325,212
UID_08751,32423.6,1,0.0004950078962962347,0.12801626383712872,213
UID_09330,32374.55,1,0.0004942590547945714,0.1285105228919233,214
UID_14509,32293.48,3,0.000493021367117918,0.12900354425904123,215
UID_12341,32051.24,1,0.0004893231129820788,0.1294928673720233,216
UID_09270,31967.8,1,0.0004880492427496876,0.129980916614773,217
UID_01330,31954.85,1,0.00048785153637972756,0.13046876815115274,218
UID_12203,31843.1,1,0.00048614546017563225,0.13095491361132838,219
UID_08809,31797.68,1,0.00048545203752516243,0.13144036564885356,220
UID_01069,31734.92,1,0.0004844938868086611,0.13192485953566221,221
UID_06062,31649.25,1,0.0004831859713866938,0.1324080455070489,222
UID_10633,31594.5,1,0.0004823501085484458,0.13289039561559735,223
UID_06954,31521.35,1,0.0004812333347289418,0.13337162895032628,224
UID_05458,31514.65,1,0.0004811310464912019,0.13385275999681748,225
UID_05860,31508.48,1,0.0004810368497110742,0.13433379684652855,226
UID_05993,31433.85,1,0.00047989748087786044,0.13481369432740642,227
UID_13112,31388.55,1,0.0004792058902555292,0.13529290021766194,228
UID_04869,31248.0,1,0.0004770601272981637,0.1357699603449601,229
UID_06878,31230.1,1,0.00047678684976748537,0.1362467471947276,230
UID_04775,31208.9,1,0.00047646319146299487,0.1367232103861906,231
UID_00474,31176.96,1,0.00047597556664009727,0.13719918595283068,232
UID_14673,31100.85,1,0.0004748136027931738,0.13767399955562384,233
UID_02239,30891.35,1,0.00047161518700115625,0.138145614742625,234
UID_12443,30877.45,1,0.0004714029770750988,0.1386170177197001,235
UID_05197,30873.85,1,0.00047134801623093995,0.13908836573593103,236
UID_08032,30865.16,1,0.0004712153468599012,0.13955958108279093,237
UID_06598,30787.05,1,0.0004700228492106673,0.1400296039320016,238
UID_04686,30336.28,1,0.0004631409881769309,0.14049274492017852,239
UID_05563,30288.64,1,0.0004624136730058965,0.14095515859318442,240
UID_06234,30282.75,1,0.0004623237509580923,0.1414174823441425,241
UID_08511,30272.620000000003,2,0.00046216909724939003,0.1418796514413919,242
UID_07100,30268.36,1,0.00046210406025046875,0.14234175550164235,243
UID_05646,30220.52,1,0.0004613736916992033,0.14280312919334157,244
UID_11026,30143.6,1,0.00046019936166234406,0.1432633285550039,245
UID_07197,30115.24,1,0.0004597663923455822,0.14372309494734947,246
UID_12815,30005.04,1,0.0004580839798382775,0.14418117892718774,247
UID_03216,29974.56,1,0.00045761864469106656,0.1446387975718788,248
UID_01851,29971.4,1,0.0004575704012834161,0.14509636797316222,249
UID_10010,29971.0,1,0.00045756429452295397,0.14555393226768518,250
UID_11393,29922.75,1,0.00045682766654221485,0.14601075993422738,251
UID_01077,29915.88,1,0.0004567227829312785,0.14646748271715865,252
UID_11833,29900.4,1,0.0004564864513013958,0.14692396916846004,253
UID_11632,29859.09,1,0.00045585577561467385,0.1473798249440747,254
UID_02863,29828.6,1,0.0004553902877984513,0.14783521523187315,255
UID_14790,29812.86,1,0.00045514998677426827,0.1482903652186474,256
UID_09851,29733.72,1,0.0004539417642168445,0.14874430698286426,257
UID_11764,29722.95,1,0.00045377733969140287,0.14919808432255566,258
UID_11717,29664.45,1,0.00045288422597382274,0.14965096854852947,259
UID_12425,29660.13,1,0.00045281827296083223,0.1501037868214903,260
UID_04500,29642.1,1,0.0004525430107330037,0.1505563298322233,261
UID_03795,29608.9,1,0.0004520361496146506,0.15100836598183795,262
UID_07302,29567.25,1,0.00045140028318153586,0.15145976626501947,263
UID_14653,29531.32,1,0.00045085174342302897,0.1519106180084425,264
UID_00520,29515.52,1,0.0004506105263847766,0.15236122853482728,265
UID_03600,29507.07,1,0.00045048152107001496,0.1528117100558973,266
UID_04773,29499.04,1,0.0004503589278537386,0.15326206898375105,267
UID_11213,29472.0,1,0.0004499461108465016,0.15371201509459756,268
UID_04200,29452.28,1,0.00044964504755572074,0.15416166014215327,269
UID_13429,29451.3,1,0.0004496300859925886,0.15461129022814585,270
UID_03456,29420.32,1,0.0004491571173948001,0.15506044734554064,271
UID_03565,29401.59,1,0.00044887116833616287,0.1555093185138768,272
UID_00673,29362.08,1,0.00044826797307152036,0.15595758648694832,273
UID_00458,29312.6,1,0.00044751256680236026,0.1564050990537507,274
UID_10861,29283.12,1,0.00044706249855630455,0.156852161552307,275
UID_06451,29275.3,1,0.00044694311138927074,0.15729910466369626,276
UID_14381,29264.2,1,0.0004467736487864479,0.1577458783124827,277
UID_10338,29260.75,1,0.00044672097797746236,0.15819259929046017,278
UID_14036,29186.25,1,0.00044558359384139884,0.15863818288430157,279
UID_14060,29184.9,1,0.00044556298352483936,0.1590837458678264,280
UID_09437,29148.12,1,0.0004450014669003505,0.15952874733472674,281
UID_04324,29062.95,1,0.00044370118492896083,0.1599724485196557,282
UID_04191,29049.63,1,0.0004434978298055734,0.16041594634946127,283
UID_10138,29045.25,1,0.0004434309607785135,0.16085937731023978,284
UID_13974,28938.81,1,0.00044180595181955246,0.16130118326205933,285
UID_06067,28930.32,1,0.00044167633582874465,0.1617428595978881,286
UID_12569,28890.84,1,0.00044107359857113677,0.1621839331964592,287
UID_13922,28890.16,1,0.0004410632170783512,0.16262499641353756,288
UID_09542,28888.95,1,0.0004410447441279534,0.16306604115766551,289
UID_08047,28827.24,1,0.00044010262365766506,0.1635061437813232,290
UID_12185,28804.8,1,0.00043976003439574204,0.16394590381571894,291
UID_03648,28803.9,1,0.00043974629418470234,0.16438565010990364,292
UID_08992,28781.85,1,0.00043940965901422983,0.16482505976891787,293
UID_05014,28777.36,1,0.0004393411106280429,0.16526440087954591,294
UID_07403,28728.69,1,0.0004385980705488186,0.16570299895009474,295
UID_03061,28647.8,1,0.0004373631309143732,0.16614036208100913,296
UID_11312,28611.32,1,0.000436806194360231,0.16657716827536936,297
UID_04739,28578.96,1,0.0004363121574388482,0.16701348043280823,298
UID_02511,28573.74,1,0.00043623246421481805,0.16744971289702304,299
UID_01040,28572.2,1,0.000436208953187039,0.1678859218502101,300
UID_04440,28508.4,1,0.0004352349248933363,0.16832115677510343,301
UID_09489,28483.68,1,0.00043485752709677934,0.1687560143022002,302
UID_03306,28467.54,1,0.0004346111193121342,0.16919062542151234,303
UID_02332,28447.83,1,0.0004343102086903649,0.1696249356302027,304
UID_06966,28428.12,1,0.0004340092980685956,0.17005894492827128,305
UID_02321,28426.12,1,0.00043397876426628514,0.17049292369253757,306
UID_13038,28397.85,1,0.0004335471689706272,0.1709264708615082,307
UID_02151,28345.35,1,0.0004327456566599784,0.17135921651816818,308
UID_10713,28336.32,1,0.0004326077965425468,0.17179182431471074,309
UID_10195,28259.34,2,0.00043143255049161837,0.17222325686520235,310
UID_02375,28208.05,1,0.00043064951113136734,0.1726539063763337,311
UID_02286,28194.95,1,0.0004304495147262341,0.17308435589105994,312
UID_00310,28147.68,1,0.00042972784830862704,0.17351408373936858,313
UID_10140,28141.55,1,0.00042963426220454554,0.17394371800157313,314
UID_12529,28048.84,1,0.0004282188677984456,0.17437193686937158,315
UID_10262,28035.4,1,0.0004280136806469195,0.1747999505500185,316
UID_13870,28027.32,1,0.00042789032408558535,0.1752278408741041,317
UID_06748,28026.3,1,0.000427874751846407,0.1756557156259505,318
UID_07628,28019.2,1,0.000427766356848205,0.17608348198279872,319
UID_03526,27990.16,1,0.00042732300603865754,0.17651080498883737,320
UID_04258,27964.26,1,0.00042692759329873746,0.1769377325821361,321
UID_14050,27951.78,1,0.00042673706237232037,0.17736446964450842,322
UID_12008,27944.55,1,0.00042662668267696817,0.17779109632718537,323
UID_03515,27892.47,1,0.0004258315824648046,0.17821692790965019,324
UID_05695,27812.61,1,0.0004246123677385491,0.17864154027738874,325
UID_10019,27810.72,1,0.00042458351329536576,0.1790661237906841,326
UID_11681,27785.46,1,0.000424197871372185,0.17949032166205628,327
UID_12895,27785.44,1,0.0004241975660341619,0.17991451922809043,328
UID_12125,27750.68,1,0.00042366688855000664,0.18033818611664043,329
UID_12305,27730.52,1,0.0004233591078227175,0.18076154522446314,330
UID_05967,27718.26,1,0.0004231719356145545,0.1811847171600777,331
UID_09045,27699.78,1,0.0004228898032812061,0.1816076069633589,332
UID_12418,27690.18,1,0.0004227432410301161,0.182030350204389,333
UID_00212,27672.52,1,0.000422473627555715,0.18245282383194472,334
UID_05998,27670.76,1,0.0004224467578096818,0.1828752705897544,335
UID_04897,27563.7,1,0.00042081228337200447,0.1832960828731264,336
UID_04156,27550.83,1,0.00042061579835413687,0.18371669867148055,337
UID_00276,27474.72,1,0.00041945383450721346,0.18413615250598775,338
UID_12605,27446.97,1,0.0004190301780001562,0.1845551826839879,339
UID_08609,27445.5,1,0.00041900773565545804,0.18497419041964336,340
UID_13865,27440.05,1,0.0004189245310441621,0.18539311495068753,341
UID_09610,27437.7,1,0.0004188886538264474,0.18581200360451397,342
UID_00560,27401.79,1,0.0004183404194059636,0.18623034402391994,343
UID_13247,27392.28,1,0.00041819523117597745,0.18664853925509592,344
UID_08747,27330.3,1,0.0004172489886423772,0.1870657882437383,345
UID_04236,27306.69,1,0.0004168885371061026,0.1874826767808444,346
UID_10419,27304.8,1,0.00041685968266291925,0.18789953646350732,347
UID_07845,27300.84,1,0.0004167992257343446,0.18831633568924167,348
UID_10277,27294.6,1,0.00041670396027113603,0.1887330396495128,349
UID_03870,27261.920000000002,2,0.00041620503794138365,0.18914924468745417,350
UID_02564,27229.71,1,0.00041571329105517417,0.18956495797850934,351
UID_10711,27224.04,1,0.0004156267277256241,0.18998058470623497,352
UID_14692,27202.12,2,0.00041529207725230177,0.19039587678348727,353
UID_06395,27187.24,1,0.0004150649057631122,0.1908109416892504,354
UID_14158,27167.13,1,0.0004147578883808808,0.19122569957763128,355
UID_06800,27115.52,1,0.00041396996361226017,0.19163966954124353,356
UID_03608,27080.1,1,0.0004134292099733424,0.19205309875121687,357
UID_06315,27067.8,1,0.0004132414270891333,0.192466340178306,358
UID_05650,27048.87,1,0.00041295242465026505,0.19287929260295625,359
UID_08342,27039.52,1,0.0004128096791244638,0.1932921022820807,360
UID_09008,26971.77,1,0.000411775346571198,0.1937038776286519,361
UID_06870,26961.1,1,0.0004116124487358718,0.19411549007738776,362
UID_00932,26915.85,1,0.0004109216214585983,0.19452641169884635,363
UID_14144,26911.02,1,0.00041084788232601866,0.19493725958117236,364
UID_13683,26889.95,1,0.0004105262087186783,0.19534778578989104,365
UID_02953,26881.84,1,0.0004104023941503095,0.19575818818404134,366
UID_04194,26847.65,1,0.0004098804187998127,0.19616806860284114,367
UID_04300,26814.45,1,0.00040937355768145954,0.1965774421605226,368
UID_07792,26793.03,1,0.0004090465406587148,0.1969864887011813,369
UID_00863,26780.43,1,0.0004088541777041591,0.19739534287888547,370
UID_12398,26768.75,1,0.0004086758602986662,0.19780401873918413,371
UID_05118,26761.71,1,0.00040856838131453344,0.19821258712049866,372
UID_03718,26624.28,1,0.0004064702510887722,0.19861905737158744,373
UID_08936,26616.05,1,0.0004063446044922648,0.1990254019760797,374
UID_08438,26572.83,1,0.00040568476902433647,0.19943108674510404,375
UID_13774,26569.85,2,0.00040563927365889384,0.19983672601876293,376
UID_02372,26457.68,1,0.0004039267853563134,0.20024065280411923,377
UID_07411,26433.63,1,0.0004035596163835305,0.20064421242050276,378
UID_06952,26384.12,1,0.00040280375210733575,0.2010470161726101,379
UID_12210,26354.88,1,0.0004023573479175573,0.20144937352052764,380
UID_04311,26350.36,1,0.0004022883415243357,0.20185166186205197,381
UID_07024,26335.77,1,0.0004020655974364811,0.20225372745948844,382
UID_12805,26324.31,1,0.00040189063874924237,0.20265561809823768,383
UID_01072,26266.64,1,0.0004010101965596211,0.2030566282947973,384
UID_04550,26229.45,1,0.00040044242050565865,0.20345707071530295,385
UID_09680,26196.88,1,0.0003999451775350333,0.20385701589283797,386
UID_11693,26178.8,1,0.000399669151962147,0.20425668504480013,387
UID_13032,26171.91,1,0.00039956396301318755,0.20465624900781332,388
UID_11536,26171.16,1,0.0003995525128373211,0.20505580152065064,389
UID_02121,26101.65,1,0.00039849131053802217,0.20545429283118866,390
UID_01200,26050.65,1,0.00039771269857910617,0.20585200552976776,391
UID_09097,26044.48,1,0.0003976185017989785,0.20624962403156674,392
UID_13604,26000.12,1,0.0003969412620637331,0.20664656529363049,393
UID_11209,25987.9,1,0.0003967547005316164,0.2070433199941621,394
UID_08837,25987.08,1,0.00039674218167266915,0.20744006217583477,395
UID_03171,25963.83,1,0.0003963872262208104,0.2078364494020556,396
UID_09899,25935.36,1,0.0003959525775449214,0.20823240197960052,397
UID_01376,25927.8,1,0.00039583715977218795,0.2086282391393727,398
UID_08815,25923.76,1,0.0003957754814915209,0.20902401462086423,399
UID_12538,25911.6,1,0.00039558983597347345,0.20941960445683772,400
UID_10519,25878.15,1,0.00039507915812983155,0.20981468361496755,401
UID_08558,25808.24,1,0.0003940118490700705,0.21020869546403761,402
UID_13818,25768.53,1,0.00039340560042519686,0.2106021010644628,403
UID_09079,25696.14,2,0.0003923004294505708,0.21099440149391338,404
UID_02695,25685.52,1,0.00039213829496030243,0.21138653978887367,405
UID_02996,25683.96,1,0.0003921144785945003,0.21177865426746817,406
UID_11293,25676.92,1,0.00039200699961036754,0.21217066126707854,407
UID_05528,25658.7,1,0.00039172883667131956,0.21256239010374986,408
UID_03386,25640.25,1,0.00039144716234500583,0.21295383726609488,409
UID_14121,25592.08,1,0.00039071175571635914,0.21334454902181124,410
